1227.81,1219.07,1210.35,1201.67,1193.02,1184.4,1175.81
1236.59,1058.86,1050.74,1042.65,1034.6,1026.57,1167.26
1245.39,1067.01,963.49,955.75,948.03,1018.58,1158.73
1254.23,1075.19,971.27,932.7,940.35,1010.61,1150.24
1263.1,1083.41,979.07,986.91,994.78,1002.68,1141.77
1272.0,1091.65,1099.93,1108.23,1116.57,1124.94,1133.34
1280.93,1289.9,1298.89,1307.92,1316.97,1326.06,1335.18
